,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1015,0.05,0.3,0.44,0.64,0.05,0.01,0.35,0.43,0.28,0.58,0.06,1.0,0.25,0.57,0.16,0.41,0.6,0.27,0.44,0.28,0.32,0.38,0.21,0.19,0.22,0.33,0.39,0.03,0.25,0.4,0.51,0.3,0.17,0.56,0.79,0.35,0.64,0.33,0.57,0.34,0.58,0.6,0.33,0.5,0.5,0.58,0.47,0.69,0.77,0.03,0.32,0.0,0.11,0.25,0.27,0.28,0.01,0.02,0.02,0.02,0.95,0.03,0.12,0.12,0.32,0.32,0.34,0.54,0.08,0.55,0.5,0.06,0.77,0.54,0.09,0.42,0.44,0.29,0.18,0.11,0.12,0.14,0.16,0.21,0.23,0.25,0.38,0.35,0.35,0.01,0.0,0.03,0.78,0.64,0.75,0.74,0.06988358800235839,0.21747544217743373,0.9244431344460509,0.2473201020862182,0.09946689725742064,0.21542328798617572,0.3386771578512653,0.21747385261486774,0.6898455251925628,0.7263553448122628,0.23087306885848957,0.13794020821544611,0.12461355845415145,0.2561060740784572,0.07644822766647189,0.5633342787624771,0.29662618668059665,0.06,0.16,0.01,0.16385647338251041,0.07524681768801578,0.6950944908136574,0.4477565317352804,0.0,0.19162869204794508,0.23
1016,0.02,0.43,0.03,0.96,0.06,0.01,0.55,0.54,0.46,0.5,0.0,0.0,0.21,0.48,0.27,0.51,0.55,0.29,0.6,0.24,0.23,0.21,0.27,0.28,0.88,0.18,0.31,0.02,0.31,0.24,0.4,0.28,0.4,0.41,0.84,0.51,0.75,0.37,0.45,0.39,0.49,0.5,0.42,0.63,0.64,0.71,0.66,0.44,0.62,0.0,0.06,0.0,0.74,0.66,0.56,0.47,0.09,0.07,0.05,0.04,0.95,0.04,0.16,0.14,0.36,0.4,0.33,0.59,0.05,0.49,0.5,0.02,0.82,0.57,0.04,0.47,0.33,0.31,0.23,0.08,0.07,0.09,0.14,0.16,0.16,0.18,0.4,0.16,0.32,0.0,0.0,0.05,0.85,0.52,0.67,0.78,0.06945959410742397,0.21745490742385434,0.9240399024186212,0.24639810450622807,0.0971239977372439,0.21097371491229944,0.35053694437620075,0.217502012556854,0.6902490179221377,0.7283289205173186,0.22525862483584191,0.13605388407712765,0.1192632761525787,0.25735241190425906,0.0761168258930911,0.5584497019769443,0.2995524964579096,0.03,0.18,0.01,0.154469225337441,0.07553952131688246,0.6993434064540538,0.4571760612018783,0.0,0.19602713148024642,0.01
1017,0.06,0.58,0.02,0.83,0.34,0.28,0.41,0.44,0.27,0.32,0.08,1.0,0.57,0.67,0.29,0.52,0.34,0.25,0.41,0.55,0.46,0.46,0.4,0.3,0.36,0.39,0.5,0.02,0.12,0.15,0.27,0.35,0.23,0.6,0.44,0.4,0.26,0.5,0.43,0.37,0.49,0.48,0.59,0.75,0.74,0.81,0.68,0.44,0.48,0.01,0.13,0.04,0.27,0.31,0.39,0.42,0.24,0.24,0.27,0.27,0.69,0.15,0.35,0.35,0.62,0.62,0.54,0.71,0.26,0.32,0.5,0.03,0.9,0.7,0.04,0.27,0.48,0.06,0.08,0.6,0.62,0.67,0.66,0.65,0.8,0.66,0.58,0.64,0.22,0.0,0.0,0.37,0.53,0.59,0.87,0.84,0.0699492595053548,0.21751126389002962,0.9244242534987098,0.24659638953008126,0.09575317253425253,0.21293198489703546,0.34521467970109665,0.21745336457451764,0.7171974899307996,0.7238894589722878,0.22274765864824664,0.1379834902621801,0.13437498633081368,0.2571602356934655,0.07417955174348884,0.5670813971081938,0.32529846845966315,0.05,0.2,0.08,0.1580310728957922,0.07588981700290998,0.6945430491289852,0.4755887425628195,0.0,0.20215934237032784,0.12
1018,0.17,0.32,0.07,0.57,1.0,0.24,0.24,0.52,0.27,0.33,0.19,1.0,0.57,0.76,0.23,0.65,0.29,0.21,0.39,0.58,0.59,0.64,0.47,0.27,0.42,0.39,0.49,0.05,0.11,0.16,0.2,0.6,0.21,0.73,0.96,0.23,0.23,0.69,0.59,0.57,0.64,0.63,0.4,0.63,0.64,0.78,0.6,0.56,0.56,0.04,0.19,0.18,0.45,0.54,0.6,0.65,0.72,0.75,0.76,0.75,0.53,0.29,0.27,0.22,0.36,0.4,0.36,0.37,0.39,0.67,0.0,0.13,0.82,0.36,0.02,0.08,0.58,0.05,0.17,0.87,0.92,0.9,0.8,0.74,0.88,0.73,0.43,0.54,0.11,0.0,0.0,0.67,0.35,0.42,0.54,0.52,0.01,0.07,0.98,0.08,0.03,0.1,0.39,0.07,0.56,0.88,0.09,0.07,0.32,0.14,0.01,0.71,0.9,0.06,0.45,0.14,0.04,0.03,0.59,1,0.36,0.13,0.1
1019,0.03,0.33,0.08,0.91,0.13,0.01,0.27,0.38,0.23,0.39,0.04,0.93,0.82,0.78,0.46,0.91,0.32,0.05,0.43,0.91,1.0,1.0,0.41,0.19,0.62,1,1.0,0.0,0.03,0.05,0.06,0.97,0.08,0.68,0.43,0.54,0.05,0.91,0.29,0.4,0.36,0.35,0.38,0.83,0.87,0.93,0.75,0.27,0.26,0.0,0.05,0.01,0.56,0.46,0.43,0.45,0.22,0.16,0.14,0.13,0.91,0.04,0.12,0.11,0.37,0.42,0.18,0.78,0.02,0.33,0.5,0.02,0.85,0.73,0.05,0.27,0.56,0.01,0.12,0.57,0.62,0.64,0.7,0.65,0.77,0.66,0.44,0.41,0.39,0.0,0.0,0.16,0.54,0.59,0.36,0.49,0.06985583809211571,0.21744263425531826,0.9247253938527217,0.24607423549345703,0.09947583661799397,0.21958389743700857,0.33481432085768004,0.21749954864653986,0.7083705765524564,0.7210132132207044,0.22069814640573793,0.1343596053713429,0.12088907324792364,0.25884112655969305,0.07077541560313047,0.5321532157251976,0.2840298548558231,0.06,0.12,0.57,0.1546459018723486,0.07654632948119644,0.7032478883040527,0.41279633123745413,0.0,0.2002872499691295,0.04
1020,0.04,0.55,0.65,0.45,0.12,0.04,0.49,0.5,0.32,0.4,0.0,0.0,0.11,0.35,0.19,0.24,0.51,0.7,0.35,0.11,0.12,0.18,0.13,0.17,0.11,0.64,0.36,0.08,0.76,0.82,0.76,0.14,0.91,0.24,0.31,0.29,0.64,0.23,0.53,0.42,0.55,0.57,0.65,0.42,0.4,0.4,0.33,0.49,0.43,0.05,0.57,0.0,0.24,0.18,0.22,0.75,0.04,0.03,0.03,0.09,0.64,0.11,0.48,0.45,0.58,0.54,0.63,0.5,0.37,0.57,0.0,0.07,0.57,0.53,0.39,0.68,0.48,0.62,0.58,0.06,0.06,0.07,0.04,0.09,0.1,0.12,0.54,0.34,0.44,0.0,0.0,0.07,0.95,0.69,0.89,0.9,0.07090349539838148,0.21750862922726885,0.9245039191702342,0.243306024518209,0.09650301954984675,0.22236827170112616,0.33642702492266263,0.21746029409831671,0.6610146805711854,0.7465716764564281,0.22443915156345418,0.13504000091635054,0.1053096650849954,0.25939681373097034,0.071880779775289,0.5638243642630276,0.29927272849083825,0.03,0.26,0.02,0.16206508341924086,0.07416694637735533,0.6978706509266752,0.41406142924486256,0.0,0.1930525523528761,0.14
1021,0.0,0.4,0.01,0.81,0.24,0.28,0.51,0.71,0.53,0.34,0.02,1.0,0.16,0.53,0.14,0.31,0.46,0.47,0.51,0.15,0.15,0.15,0.39,0.07,0.16,0.22,0.25,0.02,0.55,0.29,0.45,0.2,0.45,0.55,0.4,0.23,0.59,0.2,0.75,0.44,0.68,0.74,0.52,0.38,0.45,0.43,0.41,0.5,0.45,0.01,0.21,0.01,0.45,0.53,0.7,0.75,0.24,0.26,0.31,0.3,0.76,0.22,0.43,0.36,0.44,0.54,0.42,0.26,0.35,0.76,0.0,0.02,0.73,0.25,0.29,0.19,0.63,0.45,0.49,0.11,0.1,0.08,0.23,0.2,0.19,0.19,0.32,0.49,0.37,0.0,0.01,0.23,0.69,0.36,0.67,0.62,0.07058658147818186,0.2174600012905476,0.9251284159798123,0.2465236654753523,0.09323921684471992,0.22381973103832498,0.33907871831944336,0.21748543500123854,0.6634981620331315,0.7250877261817011,0.218239920366321,0.13171520492101435,0.10662152814380621,0.2608004710365853,0.07647549704525633,0.5526947996309228,0.3244925865027461,0.01,0.29,0.21,0.14839410713560064,0.07635369424002703,0.6979997938097009,0.4681641873221556,0.0,0.1850512600374128,0.2
1022,0.08,0.49,0.03,0.84,0.28,0.18,0.39,0.49,0.28,0.2,0.09,1.0,0.62,0.78,0.23,0.58,0.24,0.21,0.45,0.58,0.49,0.49,0.35,0.29,0.38,0.33,0.42,0.03,0.12,0.1,0.18,0.44,0.22,0.75,0.32,0.54,0.26,0.5,0.51,0.37,0.56,0.55,0.5,0.71,0.72,0.72,0.64,0.54,0.57,0.01,0.12,0.02,0.41,0.46,0.46,0.48,0.19,0.19,0.17,0.16,0.85,0.09,0.22,0.22,0.54,0.54,0.5,0.62,0.16,0.33,0.5,0.04,0.87,0.61,0.09,0.13,0.65,0.04,0.06,0.59,0.57,0.55,0.69,0.68,0.8,0.7,0.58,0.75,0.24,0.02,0.0,0.19,0.56,0.45,0.62,0.73,0.06894658905975848,0.21746217041301366,0.923712504580247,0.2455914898212663,0.09587119781207742,0.21195126093779004,0.3490429682038577,0.21748807595511913,0.7125951960540027,0.7239385352853324,0.2264008795947502,0.14123794338803247,0.1323202673974332,0.25435448750477857,0.07036447913269128,0.5720047315008874,0.317513830226679,0.05,0.24,0.09,0.15992646967311386,0.07689332590643327,0.6945906141169189,0.45686745374766713,0.0,0.19252653709181478,0.13
1023,0.0,0.49,0.0,0.96,0.11,0.01,0.37,0.47,0.24,0.43,0.02,1.0,0.32,0.52,0.3,0.67,0.56,0.27,0.52,0.32,0.23,0.23,0.07,0.14,0.06,0.31,0.19,0.01,0.19,0.4,0.37,0.15,0.29,0.55,0.8,0.26,0.7,0.22,0.33,0.34,0.24,0.29,0.58,0.76,0.82,0.74,0.67,0.64,0.67,0.0,0.1,0.0,0.48,0.44,0.72,0.61,0.04,0.03,0.05,0.04,0.96,0.06,0.28,0.27,0.52,0.59,0.34,0.71,0.09,0.4,0.5,0.0,0.95,0.66,0.0,0.46,0.31,0.1,0.14,0.1,0.09,0.08,0.19,0.21,0.2,0.2,0.28,0.21,0.43,0.0,0.0,0.03,0.99,0.75,0.89,0.93,0.0682005980154331,0.217487594542752,0.9241379763065176,0.24451062336831153,0.09634475270496923,0.2152453755356878,0.3437823258758319,0.21747802166075256,0.6872633081546731,0.7274336515690317,0.2224873757825816,0.13821779749022328,0.12180432768273519,0.2585611677307781,0.07894345369362349,0.5721186524303437,0.31466571282749306,0.01,0.21,0.05,0.14760928136250195,0.0797297687499503,0.698966411857703,0.4859512264537158,0.0,0.1880922518939825,0.03
1024,0.0,0.65,0.0,0.96,0.02,0.09,0.5,0.49,0.23,0.15,0.0,0.0,0.32,0.75,0.34,0.41,0.24,0.27,0.14,0.31,0.26,0.25,0.0,0.14,0.12,0.2,0.3,0.01,0.23,0.15,0.22,0.25,0.27,0.7,0.07,0.49,0.35,0.32,0.59,0.33,0.57,0.6,0.76,0.71,0.77,0.79,0.79,0.77,0.81,0.0,0.06,0.0,1.0,1.0,0.95,0.85,0.15,0.13,0.11,0.09,0.9,0.08,0.55,0.51,0.66,0.71,0.52,0.63,0.2,0.47,0.5,0.04,0.18,0.6,0.13,0.74,0.88,0.25,0.0,0.09,0.09,0.09,0.15,0.17,0.19,0.2,0.22,0.41,0.25,0.01,0.0,0.06,0.22,0.26,0.4,0.25,0.0690657749446234,0.2174459967546486,0.9237917412762815,0.24522455519438163,0.1019492808688105,0.21062195051716293,0.346394621572239,0.21751024458768925,0.6883300454176848,0.7275900740117585,0.2171042320363744,0.13211883171210576,0.10168416587043849,0.2602385575133527,0.07224348379630405,0.547134175138924,0.3086697670147783,0.03,0.09,0.11,0.15189187334563592,0.07720534308347637,0.6974079839002698,0.47836167130787466,0.0,0.19839447261855492,0.11
1025,0.02,0.4,0.84,0.33,0.02,0.01,0.56,0.58,0.48,0.54,0.0,0.0,0.12,0.37,0.19,0.24,0.64,0.54,0.46,0.14,0.15,0.25,0.15,0.32,0.17,0.23,0.27,0.04,0.61,0.66,0.76,0.21,0.5,0.34,0.84,0.3,0.86,0.25,0.64,0.54,0.56,0.62,0.44,0.22,0.19,0.13,0.26,0.71,0.65,0.04,0.79,0.0,0.21,0.38,0.45,0.46,0.02,0.03,0.03,0.03,0.96,0.03,0.27,0.23,0.34,0.27,0.45,0.3,0.22,0.65,0.0,0.04,0.68,0.36,0.88,0.67,0.4,0.93,0.32,0.07,0.06,0.06,0.06,0.1,0.11,0.13,0.42,0.2,0.36,0.01,0.01,0.03,0.87,0.53,0.71,0.78,0.06961980701605852,0.21733348003732986,0.9248519410083766,0.2505829990705801,0.0969688590837372,0.21557143331822393,0.34328548367172484,0.21758977949288855,0.6634945205047682,0.7208281111156514,0.23127183529462414,0.13901252940643466,0.10792705042652351,0.25543405115847795,0.07342718556653371,0.5701327299062926,0.2796683591092023,0.03,0.14,0.01,0.16504363877647232,0.07518951168596455,0.689424063884454,0.4458336044650554,0.0,0.19608512006263656,1.0
1026,0.01,0.44,0.02,0.98,0.04,0.01,0.39,0.48,0.26,0.3,0.0,0.0,0.41,0.69,0.5,0.52,0.34,0.17,0.33,0.46,0.42,0.4,0.44,0.08,0.48,1,0.64,0.01,0.19,0.23,0.31,0.47,0.12,0.68,0.44,0.33,0.3,0.49,0.5,0.25,0.53,0.53,0.47,0.74,0.78,0.75,0.75,0.68,0.61,0.0,0.12,0.0,0.81,0.65,0.53,0.51,0.08,0.05,0.04,0.04,0.98,0.04,0.11,0.12,0.47,0.58,0.29,0.63,0.05,0.47,0.5,0.02,0.74,0.57,0.02,0.31,0.75,0.3,0.18,0.15,0.21,0.25,0.28,0.33,0.34,0.35,0.37,0.37,0.35,0.01,0.0,0.04,0.68,0.37,0.37,0.61,0.0697337812237051,0.21750097944402794,0.9249389443800049,0.2425686631921081,0.09548629019850086,0.22485165811467445,0.33554110080577637,0.21746420756128904,0.6929328311312348,0.7330225873554996,0.21045438111926829,0.12749269115055778,0.12423945843251538,0.26449400940882434,0.07482967823805409,0.5480373812994703,0.29084095773072094,0.02,0.17,0.0,0.16772666316187423,0.07698457425011684,0.7103292545590807,0.43735756965518646,0.0,0.1898131259329645,0.28
1027,0.0,0.66,0.01,0.98,0.05,0.01,0.36,0.36,0.24,0.24,0.02,0.91,0.9,0.83,0.12,0.84,0.29,0.05,0.4,0.88,0.72,0.68,1.0,0.0,1.0,0,0.18,0.0,0.03,0.06,0.09,0.81,0.22,0.69,0.4,0.57,0.13,0.76,0.14,0.4,0.22,0.19,0.65,0.94,0.96,0.93,0.83,0.51,0.47,0.0,0.08,0.0,0.14,0.13,0.3,0.31,0.05,0.04,0.08,0.08,0.9,0.02,0.21,0.23,0.68,0.74,0.25,0.88,0.03,0.19,0.5,0.0,0.95,0.82,0.0,0.25,0.56,0.0,0.0,0.67,0.65,0.66,0.46,0.59,0.7,0.58,0.45,0.47,0.22,0.0,0.0,0.15,0.66,0.82,0.77,0.81,0.07075012347213905,0.21745852174619468,0.9258880300700661,0.2467511013750015,0.10005701129333422,0.21232759364158338,0.3495610168141198,0.21750224646764085,0.698792986799865,0.7188380963321556,0.2229702447291747,0.13693596413611558,0.09607281006292401,0.2560239697191863,0.07615957828080874,0.5447538518808257,0.3066647806664232,0.04,0.06,0.29,0.16722102566377173,0.07452489665782269,0.7018697041288919,0.45277291100774225,0.0,0.20014212449709579,0.01
1028,0.09,0.45,0.19,0.78,0.25,0.02,0.94,0.98,1.0,0.24,0.11,1.0,0.17,0.67,0.59,0.53,0.26,0.22,0.27,0.31,0.25,0.27,0.18,0.2,0.18,0.22,0.35,0.12,0.59,0.17,0.2,0.74,0.28,0.48,0.11,1.0,0.2,0.6,0.35,0.92,0.38,0.38,0.35,0.54,0.57,0.68,0.34,0.7,0.69,0.04,0.46,0.03,0.96,0.97,0.89,0.86,0.41,0.36,0.3,0.27,0.87,0.1,0.14,0.1,0.27,0.39,0.24,0.33,0.11,0.61,0.0,0.09,0.76,0.3,0.22,0.32,0.63,0.23,0.09,0.14,0.14,0.16,0.2,0.22,0.24,0.23,0.65,0.24,0.25,0.03,0.01,0.18,0.6,0.13,0.15,0.45,0.0698797525779129,0.21743073303456398,0.9252810666623328,0.2488761233027742,0.1047697357354247,0.2147260092975245,0.34009756118945833,0.21753286706886504,0.7032143989947301,0.726777737094846,0.21976610694982823,0.13785740002011865,0.10288541700873444,0.25740153414772604,0.06701247532025753,0.5524121197929917,0.3164392046572534,0.13,0.13,0.07,0.18435647030834879,0.07610177322240352,0.6903214891256124,0.4626762386367698,0.0,0.19463249110270642,0.24
1029,0.81,0.73,0.07,0.65,0.07,1.0,0.58,0.6,0.4,0.26,0.81,1.0,0.2,0.62,0.2,0.27,0.37,0.47,0.48,0.17,0.15,0.16,0.26,0.14,0.22,0.2,0.23,1.0,0.67,0.77,0.61,0.25,0.66,0.36,0.37,0.44,0.47,0.39,0.43,0.45,0.58,0.54,0.84,0.58,0.53,0.63,0.55,0.3,0.22,0.37,0.31,0.81,0.32,0.35,0.38,0.43,0.53,0.5,0.5,0.51,0.0,0.95,0.7,0.7,0.78,0.82,0.71,0.49,0.64,0.47,0.5,0.43,0.83,0.48,0.4,0.35,0.65,0.51,0.53,0.11,0.1,0.1,0.17,0.22,0.25,0.19,0.48,0.41,0.26,0.21,0.22,0.7,0.5,0.56,0.71,0.56,0.15,0.1,0.84,0.13,0.28,0.18,0.51,0.1,0.99,0,0.06,1,0.1,1,0.13,0.36,0.23,0.72,0.18,0.17,0.58,0.12,0.73,0.5,0.5,0.07,0.43
1030,0.02,0.55,0.58,0.47,0.03,0.15,0.42,0.49,0.27,0.28,0.03,1.0,0.33,0.72,0.5,0.3,0.33,0.21,0.29,0.33,0.25,0.29,0.27,0.2,0.14,0.22,0.33,0.02,0.26,0.32,0.41,0.26,0.32,0.68,0.29,0.43,0.36,0.32,0.56,0.29,0.66,0.65,0.56,0.57,0.57,0.58,0.52,0.86,0.92,0.01,0.28,0.0,0.15,0.16,0.42,0.41,0.02,0.02,0.05,0.04,0.88,0.07,0.29,0.3,0.58,0.59,0.54,0.57,0.26,0.44,0.5,0.04,0.64,0.56,0.44,0.52,0.75,0.28,0.37,0.13,0.12,0.12,0.39,0.36,0.36,0.37,0.47,0.56,0.63,0.01,0.0,0.05,0.76,0.47,0.77,0.82,0.0701624389602793,0.2175050893070868,0.9249472419076028,0.2413642091252245,0.09641896200065536,0.21864399832208936,0.3373919804458809,0.2174711528226504,0.6660598005955505,0.7315356091898773,0.22441631161499043,0.13571295713350934,0.12256742383459229,0.2593767967153354,0.07375212485603788,0.55735593561548,0.28623963359571203,0.08,0.06,0.03,0.16389709430275967,0.07508938978038382,0.7040492597132824,0.44155645537391186,0.0,0.19549438352739634,0.2
1031,0.01,0.59,0.02,0.97,0.04,0.02,0.41,0.51,0.3,0.23,0.01,0.52,0.56,0.78,0.21,0.51,0.32,0.26,0.38,0.54,0.37,0.35,0.43,0.24,0.29,0.05,0.37,0.0,0.08,0.18,0.32,0.3,0.4,0.73,0.58,0.33,0.4,0.39,0.28,0.38,0.35,0.33,0.58,0.8,0.81,0.95,0.79,0.58,0.68,0.0,0.09,0.0,0.26,0.23,0.31,0.28,0.07,0.05,0.07,0.06,0.82,0.06,0.25,0.27,0.65,0.69,0.38,0.85,0.04,0.3,0.5,0.0,0.94,0.81,0.19,0.54,0.54,0.05,0.34,0.39,0.35,0.31,0.31,0.44,0.58,0.45,0.33,0.62,0.43,0.0,0.0,0.11,0.63,0.74,0.64,0.76,0.06960670661496493,0.21745265421924975,0.9246885984144779,0.24591317495013718,0.09728954331329887,0.2170415672139765,0.34458263251109444,0.21749081158585815,0.6906463294772291,0.7203386221864458,0.22016545208279337,0.13311348067475476,0.12346410010565212,0.2587068263159683,0.07583952356427806,0.5579068018492708,0.30053782625141834,0.05,0.07,0.12,0.15235143988944266,0.077371577393331,0.7027628858994501,0.40348276571345937,0.0,0.19605414793541676,0.08
1032,0.04,0.07,0.06,0.94,0.03,0.03,0.08,0.03,0.01,1.0,0.05,0.88,0.18,0.0,0.08,0.81,1.0,0.12,1.0,0.24,0.33,0.32,0.36,0.67,0.25,0.5,0.43,0.01,0.11,0.46,0.6,0.14,0.42,0.0,0.28,0.44,0.4,0.3,0.14,0.03,0.08,0.11,0.06,0.82,0.81,0.86,0.84,0.25,0.43,0.0,0.04,0.02,0.05,0.05,0.07,0.06,0.04,0.03,0.04,0.03,0.82,0.05,0.09,0.07,0.06,0.03,0.32,0.97,0.02,0.95,0.0,0.12,0.54,0.99,0.05,0.75,0.77,0.04,0.05,0.18,0.2,0.22,0.26,0.56,0.93,0.73,1.0,0.84,0.85,0.0,0.0,0.3,0.49,0.74,0.57,0.71,0.06786293512329578,0.21744860602064237,0.9233809947686735,0.2484322156707484,0.09513688101429885,0.21848326662887407,0.33024604311479566,0.21750677636699095,0.6918837573744754,0.7406734044369707,0.2294091080221775,0.13735500215197555,0.1378265442372586,0.2583745261526569,0.0797271004336377,0.5340163018570081,0.24270768599931267,0.24,0.04,0.07,0.15238123837248352,0.07964296286027284,0.6852916263575333,0.4362694426064561,0.0,0.20244301328343806,0.04
1033,0.07,0.43,0.01,0.89,0.07,0.2,0.38,0.45,0.25,0.29,0.08,1.0,0.34,0.68,0.37,0.5,0.33,0.2,0.35,0.35,0.3,0.3,0.31,0.19,0.23,0.22,0.26,0.04,0.2,0.21,0.25,0.32,0.36,0.66,0.54,0.28,0.4,0.4,0.57,0.31,0.6,0.61,0.48,0.66,0.69,0.69,0.66,0.53,0.58,0.01,0.14,0.01,0.33,0.42,0.47,0.54,0.09,0.1,0.1,0.11,0.86,0.11,0.2,0.19,0.46,0.5,0.41,0.56,0.13,0.43,0.5,0.05,0.84,0.54,0.08,0.25,0.71,0.24,0.18,0.2,0.18,0.16,0.34,0.33,0.38,0.34,0.44,0.54,0.5,0.0,0.0,0.11,0.36,0.39,0.57,0.54,0.06915732352429482,0.21743015150579428,0.9241300203892342,0.2471998828446758,0.10209666189998134,0.2113436842446328,0.34761287462596124,0.2175191620726857,0.710491361562998,0.7332461046879667,0.22053224628944734,0.13949813592084442,0.09656359903614997,0.258329105674588,0.06964894500803082,0.5749739864985719,0.3134727275016489,0.04,0.33,0.09,0.1631311177340532,0.07596977286679873,0.690608153106651,0.44044087248101327,0.0,0.19719121225085523,0.07
1034,0.0,1.0,0.48,0.49,0.01,0.22,0.36,0.8,0.54,0.36,0.0,0.0,0.14,0.33,1.0,0.33,0.79,0.34,0.73,0.18,0.05,0.11,0.08,0.14,0.14,0.08,0.14,0.01,0.34,0.48,0.69,0.09,0.58,0.0,0.26,0.33,0.37,0.28,0.84,0.71,1.0,1.0,0.39,0.61,0.58,0.71,0.53,0.82,0.86,0.02,0.78,0.0,0.29,0.45,0.47,0.63,0.06,0.08,0.08,0.1,0.78,0.08,0.17,0.15,0.31,0.27,0.4,0.55,0.16,0.54,0.5,0.02,0.48,0.58,0.08,0.8,0.5,0.61,0.26,0.04,0.04,0.04,0.06,0.11,0.12,0.16,0.4,0.49,0.5,0.0,0.0,0.09,0.79,0.25,0.05,0.79,0.06740630547525872,0.21747305827839308,0.9225132068701055,0.24397816791828822,0.10096367403057471,0.2175165503186134,0.3406818677652671,0.21750824748281394,0.6760451482691652,0.7235372671757472,0.2374733416734326,0.14975480783905487,0.10661364917875271,0.2510930387410209,0.07269641692177886,0.5537587117875407,0.260244977889704,0.02,0.12,0.0,0.1999719148394875,0.07945805385022486,0.692155044995812,0.4080459328975089,0.0,0.19216801231793967,0.05
1035,0.03,0.7,0.06,0.9,0.22,0.05,0.44,0.36,0.24,0.43,0.04,0.88,0.76,0.61,0.34,0.73,0.52,0.09,0.48,0.72,0.54,0.54,0.38,0.47,0.44,0.26,0.49,0.01,0.05,0.17,0.23,0.52,0.24,0.49,0.28,0.42,0.18,0.65,0.04,0.28,0.06,0.05,0.72,0.99,0.98,0.97,0.91,0.11,0.21,0.0,0.05,0.02,0.1,0.11,0.17,0.21,0.06,0.06,0.09,0.1,0.79,0.08,0.28,0.32,0.76,0.74,0.49,0.97,0.03,0.28,1.0,0.03,0.77,0.96,0.11,0.43,0.77,0.04,0.07,0.58,0.58,0.58,0.5,0.63,0.83,0.68,0.91,0.68,1.0,0.0,0.0,0.27,0.32,0.7,0.51,0.51,0.06736600613858357,0.21742710584127561,0.9235052630454598,0.2481597688373963,0.10262734663821749,0.2063453191513951,0.3504752234106584,0.21752564880529543,0.7114291196343738,0.7157990823183437,0.219407709360544,0.13447734328809685,0.10618972872379162,0.2586069530315589,0.07766218114782761,0.5724118332644492,0.3001657464392443,0.09,0.07,0.82,0.1631512839261412,0.07926954123732521,0.6947572997058011,0.43725047991488314,0.0,0.1916588201590177,0.04
